DEBUG:comtypes:CoInitializeEx(None, 2)
INFO:comtypes.client._code_cache:Could not import comtypes.gen, trying to create it.
INFO:comtypes.client._code_cache:Created comtypes.gen directory: 'C:\Users\Harry\AppData\Local\Programs\Python\Python39\lib\site-packages\comtypes\gen'
INFO:comtypes.client._code_cache:Writing __init__.py file: 'C:\Users\Harry\AppData\Local\Programs\Python\Python39\lib\site-packages\comtypes\gen\__init__.py'
INFO:comtypes.client._code_cache:Using writeable comtypes cache directory: 'C:\Users\Harry\AppData\Local\Programs\Python\Python39\lib\site-packages\comtypes\gen'
DEBUG:comtypes.client:SAPI.SpVoice -> {96749377-3391-11D2-9EE3-00C04F797396}
DEBUG:comtypes.client:CoCreateInstance({96749377-3391-11D2-9EE3-00C04F797396}, clsctx=None, interface=None)
DEBUG:comtypes.client:GetBestInterface(<POINTER(IUnknown) ptr=0x1c615d20b40 at 1c615aebec0>)
DEBUG:comtypes.client:Does implement IProvideClassInfo
DEBUG:comtypes.client:Default interface is {269316D8-57BD-11D2-9EEE-00C04F797396}
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a47f00 at 1c615cb2b40>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614ad5918 at 1c615cae9c0>
DEBUG:comtypes:Release <POINTER(ITypeLib) ptr=0x1c614893940 at 1c615caeac0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a47ea8 at 1c615caebc0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a47e50 at 1c615cae940>
DEBUG:comtypes:Release <POINTER(ITypeLib) ptr=0x1c614893940 at 1c615caef40>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48320 at 1c615caebc0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48320 at 1c615cae640>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48320 at 1c615caedc0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48320 at 1c615cae740>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48320 at 1c615caebc0>
DEBUG:comtypes:Release <POINTER(ITypeLib) ptr=0x1c614893940 at 1c615cae7c0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48378 at 1c615cae840>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48378 at 1c615cae8c0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48320 at 1c615caecc0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48378 at 1c615cae640>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614ad5918 at 1c615cb2140>
DEBUG:comtypes:Release <POINTER(ITypeLib) ptr=0x1c614893940 at 1c615cae9c0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48428 at 1c615cb2040>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a483d0 at 1c615caec40>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a483d0 at 1c615cae740>
DEBUG:comtypes:Release <POINTER(ITypeLib) ptr=0x1c614893940 at 1c615cae9c0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48480 at 1c615cae740>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614ad5918 at 1c615cae240>
DEBUG:comtypes:Release <POINTER(ITypeLib) ptr=0x1c614893940 at 1c615cae2c0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a47da0 at 1c615cae3c0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a47d48 at 1c615cae1c0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a47b38 at 1c615cae6c0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614ad5918 at 1c615caeec0>
DEBUG:comtypes:Release <POINTER(ITypeLib) ptr=0x1c614893940 at 1c615cae740>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a485e0 at 1c615cae9c0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48588 at 1c615cae6c0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a46fe0 at 1c615cae7c0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a46fe0 at 1c615cae840>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a486e8 at 1c615cb55c0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a486e8 at 1c615cb5b40>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614ad5918 at 1c615cb5640>
DEBUG:comtypes:Release <POINTER(ITypeLib) ptr=0x1c614893940 at 1c615cb58c0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a487f0 at 1c615cb59c0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48798 at 1c615cb55c0>
DEBUG:comtypes:Release <POINTER(ITypeLib) ptr=0x1c614893940 at 1c615cb56c0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48848 at 1c615cb50c0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614ad5918 at 1c615cb2b40>
DEBUG:comtypes:Release <POINTER(ITypeLib) ptr=0x1c614893940 at 1c615cb29c0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48740 at 1c615cb2940>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a486e8 at 1c615cb2a40>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48848 at 1c615cb5440>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48950 at 1c615cb5dc0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a488a0 at 1c615cb5dc0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614ad5918 at 1c615cb59c0>
DEBUG:comtypes:Release <POINTER(ITypeLib) ptr=0x1c614893940 at 1c615cb5840>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a489a8 at 1c615cb5240>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48950 at 1c615cb5640>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614ad5918 at 1c615cb25c0>
DEBUG:comtypes:Release <POINTER(ITypeLib) ptr=0x1c614893940 at 1c615cb2940>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a488f8 at 1c615cb2f40>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a488a0 at 1c615cb2a40>
DEBUG:comtypes:Release <POINTER(ITypeLib) ptr=0x1c614893940 at 1c615cb5d40>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48b60 at 1c615cb57c0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48848 at 1c615cb57c0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48848 at 1c615cb57c0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614ad5918 at 1c615cb58c0>
DEBUG:comtypes:Release <POINTER(ITypeLib) ptr=0x1c614893940 at 1c615cb53c0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48b08 at 1c615cb5840>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48ab0 at 1c615cb5240>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614ad5918 at 1c615cb2f40>
DEBUG:comtypes:Release <POINTER(ITypeLib) ptr=0x1c614893940 at 1c615cb29c0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48a58 at 1c615cb25c0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48a00 at 1c615cb2b40>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48b60 at 1c615cb5d40>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614ad5918 at 1c615cb5840>
DEBUG:comtypes:Release <POINTER(ITypeLib) ptr=0x1c614893940 at 1c615cb59c0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48cc0 at 1c615cb5940>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48c68 at 1c615cb5cc0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614ad5918 at 1c615cb2940>
DEBUG:comtypes:Release <POINTER(ITypeLib) ptr=0x1c614893940 at 1c615cb25c0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48c10 at 1c615cb2dc0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48bb8 at 1c615cb2b40>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48b60 at 1c615cb24c0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614ad5918 at 1c615cae9c0>
DEBUG:comtypes:Release <POINTER(ITypeLib) ptr=0x1c614893940 at 1c615caec40>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48690 at 1c615cae740>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48638 at 1c615cae840>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a484d8 at 1c615cb5bc0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48638 at 1c615cb5bc0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614ad5918 at 1c615cb54c0>
DEBUG:comtypes:Release <POINTER(ITypeLib) ptr=0x1c614893940 at 1c615cb2840>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48e20 at 1c615cb50c0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48dc8 at 1c615cb2e40>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614ad5918 at 1c615cb2dc0>
DEBUG:comtypes:Release <POINTER(ITypeLib) ptr=0x1c614893940 at 1c615cb2f40>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48d70 at 1c615cb25c0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48d18 at 1c615cb2b40>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a473a8 at 1c615cb2b40>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a47820 at 1c615cae240>
DEBUG:comtypes:Release <POINTER(ITypeLib) ptr=0x1c614893940 at 1c615cb2140>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48e78 at 1c615caea40>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614ad5918 at 1c615cae4c0>
DEBUG:comtypes:Release <POINTER(ITypeLib) ptr=0x1c614893940 at 1c615caebc0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48530 at 1c615cae2c0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a484d8 at 1c615cae3c0>
DEBUG:comtypes:Release <POINTER(ITypeLib) ptr=0x1c614893940 at 1c615cae0c0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48ed0 at 1c615c6ddc0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614ad5918 at 1c615c6d8c0>
DEBUG:comtypes:Release <POINTER(ITypeLib) ptr=0x1c614893940 at 1c615c6d540>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a47b90 at 1c615c6d3c0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a47b38 at 1c615c6d040>
DEBUG:comtypes:Release <POINTER(ITypeLib) ptr=0x1c614893940 at 1c615c6d140>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48f28 at 1c615c6d1c0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a46fe0 at 1c615c6dac0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a46cc8 at 1c615c6d9c0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a46cc8 at 1c615c6d9c0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a46cc8 at 1c615c6d9c0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614ad5918 at 1c615b3dec0>
DEBUG:comtypes:Release <POINTER(ITypeLib) ptr=0x1c614893940 at 1c615b3ddc0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a479d8 at 1c615c60540>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a47980 at 1c615b3dcc0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a47a30 at 1c615b3dec0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a47a88 at 1c615b3ddc0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a47b38 at 1c615b3dcc0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a47be8 at 1c615b3dec0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a47c40 at 1c615b3ddc0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a47c98 at 1c615b3dcc0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a47cf0 at 1c615b3dec0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a47d48 at 1c615b3ddc0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a47df8 at 1c615b3dcc0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a47e50 at 1c615b3dec0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a47f00 at 1c615b3ddc0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a47fb0 at 1c615b3dcc0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48008 at 1c615b3dec0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a480b8 at 1c615b3ddc0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48168 at 1c615b3dcc0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48218 at 1c615b3dec0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48270 at 1c615b3ddc0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a482c8 at 1c615b3dcc0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48320 at 1c615b3dec0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48378 at 1c615b3ddc0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a483d0 at 1c615b3dcc0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48480 at 1c615b3dec0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a484d8 at 1c615b3ddc0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48588 at 1c615b3dcc0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48638 at 1c615b3dec0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a486e8 at 1c615b3ddc0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48798 at 1c615b3dcc0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48848 at 1c615b3dec0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a488a0 at 1c615b3ddc0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48950 at 1c615b3dcc0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48a00 at 1c615b3dec0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48ab0 at 1c615b3ddc0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48b60 at 1c615b3dcc0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48bb8 at 1c615b3dec0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48c68 at 1c615b3ddc0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48d18 at 1c615b3dcc0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48dc8 at 1c615b3dec0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48e78 at 1c615b3ddc0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48ed0 at 1c615b3dcc0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48f28 at 1c615b3dec0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48ed0 at 1c615c60d40>
DEBUG:comtypes:Release <POINTER(ITypeLib) ptr=0x1c614893940 at 1c615c60c40>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48fd8 at 1c615c60ac0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a484d8 at 1c615c600c0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a484d8 at 1c615c600c0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a484d8 at 1c615c60340>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a47be8 at 1c615c60f40>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a47a30 at 1c615c60f40>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614ad5918 at 1c615c604c0>
DEBUG:comtypes:Release <POINTER(ITypeLib) ptr=0x1c614893940 at 1c615b3dcc0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48f80 at 1c615b3ddc0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48fd8 at 1c615b3dec0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a48530 at 1c615b3dec0>
DEBUG:comtypes:Release <POINTER(ITypeLib) ptr=0x1c614893940 at 1c615b3ddc0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a49088 at 1c615c60ac0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a49030 at 1c615b3dcc0>
DEBUG:comtypes:Release <POINTER(ITypeLib) ptr=0x1c614893940 at 1c615c60240>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a49190 at 1c615c60640>
DEBUG:comtypes:Release <POINTER(ITypeLib) ptr=0x1c614893940 at 1c615caeb40>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a49348 at 1c615caebc0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a49190 at 1c615cb56c0>
DEBUG:comtypes:Release <POINTER(ITypeLib) ptr=0x1c614893940 at 1c615cb54c0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a49500 at 1c615cb56c0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614ad5918 at 1c615cb2a40>
DEBUG:comtypes:Release <POINTER(ITypeLib) ptr=0x1c614893940 at 1c615cb2dc0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a494a8 at 1c615cb2640>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a49450 at 1c615cb2040>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614ad5918 at 1c615cae4c0>
DEBUG:comtypes:Release <POINTER(ITypeLib) ptr=0x1c614893940 at 1c615cae8c0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a493f8 at 1c615cae240>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a493a0 at 1c615caecc0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614ad5918 at 1c615c6db40>
DEBUG:comtypes:Release <POINTER(ITypeLib) ptr=0x1c614893940 at 1c615c6de40>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a492f0 at 1c615cae140>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a49298 at 1c615c6dbc0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614ad5918 at 1c615c6d2c0>
DEBUG:comtypes:Release <POINTER(ITypeLib) ptr=0x1c614893940 at 1c615c6d4c0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a49240 at 1c615c6d3c0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a491e8 at 1c615c6dac0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a49500 at 1c615c60c40>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a49500 at 1c615c6dcc0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a49500 at 1c615c6d340>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a49500 at 1c615c6d240>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a49190 at 1c615c602c0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a493a0 at 1c615c6dac0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a491e8 at 1c615c6da40>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614ad5918 at 1c615b3dcc0>
DEBUG:comtypes:Release <POINTER(ITypeLib) ptr=0x1c614893940 at 1c615b3ddc0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a49138 at 1c615c60d40>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a490e0 at 1c615b3dec0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a49190 at 1c615b3dcc0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a491e8 at 1c615b3ddc0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a49298 at 1c615b3dec0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a49348 at 1c615b3dcc0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a493a0 at 1c615b3ddc0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a49450 at 1c615b3dec0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a49500 at 1c615b3dcc0>
DEBUG:comtypes:Release <POINTER(ITypeLib) ptr=0x1c614893940 at 1c615b3dec0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a49558 at 1c615b3ddc0>
DEBUG:comtypes:Release <POINTER(ITypeLib) ptr=0x1c614893940 at 1c615b3dec0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a495b0 at 1c615b3dcc0>
DEBUG:comtypes:Release <POINTER(ITypeLib) ptr=0x1c614893940 at 1c615b3dec0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a49608 at 1c615b3ddc0>
DEBUG:comtypes:Release <POINTER(ITypeLib) ptr=0x1c614893940 at 1c615b3dec0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a49660 at 1c615b3dcc0>
DEBUG:comtypes:Release <POINTER(ITypeLib) ptr=0x1c614893940 at 1c615b3dec0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a496b8 at 1c615b3ddc0>
DEBUG:comtypes:Release <POINTER(ITypeLib) ptr=0x1c614893940 at 1c615b3dec0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a49710 at 1c615b3dcc0>
DEBUG:comtypes:Release <POINTER(ITypeLib) ptr=0x1c614893940 at 1c615b3dec0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a49768 at 1c615b3ddc0>
DEBUG:comtypes:Release <POINTER(ITypeLib) ptr=0x1c614893940 at 1c615b3dec0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a497c0 at 1c615b3dcc0>
DEBUG:comtypes:Release <POINTER(ITypeLib) ptr=0x1c614893940 at 1c615b3dec0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a49818 at 1c615b3ddc0>
DEBUG:comtypes:Release <POINTER(ITypeLib) ptr=0x1c614893940 at 1c615b3dec0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a49870 at 1c615b3dcc0>
DEBUG:comtypes:Release <POINTER(ITypeLib) ptr=0x1c614893940 at 1c615b3dec0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a498c8 at 1c615b3ddc0>
DEBUG:comtypes:Release <POINTER(ITypeLib) ptr=0x1c614893940 at 1c615b3dec0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a49920 at 1c615b3dcc0>
DEBUG:comtypes:Release <POINTER(ITypeLib) ptr=0x1c614893940 at 1c615b3dec0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a49978 at 1c615b3ddc0>
DEBUG:comtypes:Release <POINTER(ITypeLib) ptr=0x1c614893940 at 1c615b3dec0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a499d0 at 1c615b3dcc0>
DEBUG:comtypes:Release <POINTER(ITypeLib) ptr=0x1c614893940 at 1c615b3dec0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a49a28 at 1c615b3ddc0>
DEBUG:comtypes:Release <POINTER(ITypeLib) ptr=0x1c614893940 at 1c615b3dec0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a49a80 at 1c615b3dcc0>
DEBUG:comtypes:Release <POINTER(ITypeLib) ptr=0x1c614893940 at 1c615b3dec0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a49ad8 at 1c615b3ddc0>
DEBUG:comtypes:Release <POINTER(ITypeLib) ptr=0x1c614893940 at 1c615b3dec0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a49b30 at 1c615b3dcc0>
DEBUG:comtypes:Release <POINTER(ITypeLib) ptr=0x1c614893940 at 1c615b3dec0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a49b88 at 1c615b3ddc0>
DEBUG:comtypes:Release <POINTER(ITypeLib) ptr=0x1c614893940 at 1c615b3dec0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a49be0 at 1c615b3dcc0>
DEBUG:comtypes:Release <POINTER(ITypeLib) ptr=0x1c614893940 at 1c615b3dec0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a49c38 at 1c615b3ddc0>
DEBUG:comtypes:Release <POINTER(ITypeLib) ptr=0x1c614893940 at 1c615b3dec0>
DEBUG:comtypes:Release <POINTER(ITypeInfo) ptr=0x1c614a49c90 at 1c615b3dcc0>
